file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111121_www.zdrowiutko.info_4af7429d6f7b3967f666b89eea7bef64cc89f5b13fb8a366a7b5fcf9	86.49	86.98	86.01	39.39	38.24	40.62	842	126	137	13	21	19
20111209_www.zdrowiutko.info_5022f347590833960c9b8492bd7cbe47ced16b5e43fbf0a495c1a05b	64.84	65.26	64.42	47.06	44.44	50.00	201	107	111	4	5	4
20120106_ciekawe.onet.pl_ef740fcf05217e94f758ffa23a6c948bbf7e87e08806511984269e97	1.19	2.12	0.83	0.00	0.00	0.00	16	739	1912	0	0	28
20120106_kopalniawiedzy.pl_1023c9de44b4a88f22a55a319d6ba60c2a113df5e16a0dcd010b4d9d	78.28	71.08	87.08	50.00	50.00	50.00	236	96	35	3	3	3
20120106_motoryzacja.wnp.pl_881044f7957fec3d197c866910329f871a5990c747c0cf9449ccd5f0	86.02	92.81	80.16	0.00	0.00	0.00	400	31	99	0	0	8
20111121_goodcontents.net_d3d973b9ef61722241c1895ccf3226ee946d67ce816ac725955be986	86.61	82.60	91.04	26.67	40.00	20.00	579	122	57	2	3	8
20120105_www.we-dwoje.pl_96e88944c28cde0f0eb1510e4cdc05e791b654764218ea3be75eb37e	39.46	27.36	70.73	0.00	0.00	0.00	203	539	84	0	5	10
20120102_goodcontents.net_d3d973b9ef61722241c1895ccf3226ee946d67ce816ac725955be986	93.80	96.01	91.69	40.00	60.00	30.00	673	28	61	3	2	7
20120106_www.ciazowy.pl_83b7eeec303b38a2be16a4513f6e3f636ce93803e6142e277ba754f1	96.27	98.58	94.06	88.89	94.12	84.21	903	13	57	16	1	3
20120106_polskalokalna.pl_86c2ead55c872cf0b66aeb8bffee343b89d3b711af4f7e47962f070a	88.60	86.95	90.31	70.00	87.50	58.33	373	56	40	7	1	5
20120104_tvp.info_dd3cfa5468145a9684b74a6ea50f26a82262a3925683d762ef6c80f1	94.05	95.32	92.81	66.67	80.00	57.14	387	19	30	8	2	6
20120106_www.wspolczesna.pl_46dbccbe6f49128ef90631b6b5592469df115e1061c9bcdbd799ba84	63.54	54.28	76.60	22.22	50.00	14.29	203	171	62	1	1	6
