file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_www.fakt.pl_67bb8036f1f11af246fafa2a3a8dc7773e06872328426b7d5f2d23eb	23.73	13.78	85.14	0.00	0.00	0.00	149	932	26	0	5	4
20120106_www.gs24.pl_f6b5c94c8ac16ff6a36cab4b7fa79e5bbce9af5cd76751d028932d40	85.92	85.61	86.23	0.00	0.00	0.00	357	60	57	0	3	12
20120105_www.biolog.pl_3a8e2192561c41a585e67a0d199b69f11532fcfc01c8d919219ae42f	81.48	78.95	84.18	0.00	0.00	0.00	165	44	31	0	2	7
20120105_www.biolog.pl_458dc323d6fecf12318de0d36bb9317f6bd756684cc50211fde2d884	83.30	81.18	85.54	0.00	0.00	0.00	207	48	35	0	2	8
20120105_zdrowie.gazeta.pl_807feadb4f7538020b02fffdd328dcf15ad7ffa9e2c99e909a6aea4c	77.21	67.38	90.38	0.00	0.00	0.00	188	91	20	0	0	6
20111209_www.we-dwoje.pl_cb0e6719f1d1da385317a9d3b45425c2f56d3a9df06eedc71973937c	77.84	73.85	82.28	0.00	0.00	0.00	209	74	45	0	6	9
20111121_www.we-dwoje.pl_590fe2663d5fb205f7b17d24b1ae2adfda99081a33566895def4fd99	44.00	70.76	31.93	0.00	0.00	0.00	121	50	258	0	2	14
20120105_www.biolog.pl_183e757bd483767ac212b27981d1402ba1ff5227c483a602136df269	80.33	73.64	88.36	0.00	0.00	0.00	243	87	32	0	8	9
20111207_www.we-dwoje.pl_1c0a491674db2d2724388d3fb0c5682dd6a80cdaa873938b214330d2	90.02	87.31	92.91	0.00	0.00	0.00	681	99	52	0	3	10
20120106_muzyka.wp.pl_27dde6b4ad8afb870a40611095ed96f784f86363b9a50884b6922a52	47.66	33.27	83.98	0.00	0.00	0.00	173	347	33	0	0	5
20111121_www.we-dwoje.pl_8c003eb18e2580bb67b442bf5aac95120358d8aabd18cd09bb741d02	87.79	85.60	90.08	0.00	0.00	0.00	327	55	36	0	3	7
