file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111110_www.express.gr_6731493104b964ea9ee16b34b11871b08ddca1452726df3e47a44c93	87.83	83.23	92.97	0.00	0.00	0.00	397	80	30	0	0	8
20120105_www.tovima.gr_6c13ebd6b1b775f164ce483856462aa70e0b621d6e1a83c136133edf	85.60	85.69	85.51	0.00	0.00	0.00	425	71	72	0	1	12
20120106_www2.rizospastis.gr_2a18d89155f262735d35e82738c20f88b2c5aed7ad87a9cd672b5df9	62.20	51.63	78.22	0.00	0.00	0.00	79	74	22	0	1	2
20111209_www.express.gr_9cacbe500f05dd8a84d8ceb89f45b220ba877c4bd9d37b07e1917200	85.07	78.73	92.53	0.00	0.00	0.00	285	77	23	0	0	8
20120106_www1.rizospastis.gr_021a03d9892b5122d55f70ae6d4cdad2674283c2ec16b6f7aae4e54c	79.67	78.57	80.79	0.00	0.00	0.00	143	39	34	0	0	3
20120106_www1.rizospastis.gr_e769aa28eac392e0799b29ca6171a3fb529a867e5978ecf9d47e56e1	77.91	75.07	80.97	0.00	0.00	0.00	268	89	63	0	20	21
20120106_www.gazzetta.gr_08c549a0919d357dd41899a171b9bd889cc8a0b0fff492502324918c	67.68	59.11	79.17	0.00	0.00	0.00	133	92	35	0	2	8
20120106_www.iatronet.gr_7b13aab24b934713b4482ff88814ae5abc0c5d616377b401392a5b08	78.41	68.78	91.18	0.00	0.00	0.00	868	394	84	0	41	29
20120106_www.ethnos.gr_a42db6b3ddeedd18a628ff1a3885527ca306bc24806702e14105a9f8	80.65	72.10	91.49	0.00	0.00	0.00	398	154	37	0	10	10
20111230_www.express.gr_c0f338f1ae6dc751438af63bf1597e1d3d616482420662d253c1735f	76.77	69.09	86.36	0.00	0.00	0.00	190	85	30	0	0	9
20120106_www.tovima.gr_755883832374b7f11e02561b77076936a5c5561df0d3115825ab1b2e	76.15	74.80	77.55	0.00	0.00	0.00	190	64	55	0	1	9
20120106_www.tovima.gr_1eb5534d2cbe955ec6ae37fd69543c89eb1ad465f855145f167ccd90	79.94	75.21	85.31	0.00	0.00	0.00	273	90	47	0	11	12
20120106_www2.rizospastis.gr_7e8a0d053145e23ee184f445fcbe04cc4f3ca0381c3a43480af6b3f9	75.69	67.07	86.84	0.00	0.00	0.00	165	81	25	0	2	4
20111109_www.express.gr_2376175721162e688c97059cfb03f2837079f90a08aa9f6367da76cf	86.83	81.62	92.76	0.00	0.00	0.00	333	75	26	0	0	7
20111209_www.express.gr_f212a6708594ea38e73b3fe1314db81c8589616b9328807d08c6d7e2	85.86	81.99	90.11	0.00	0.00	0.00	428	94	47	0	8	16
20120106_www2.rizospastis.gr_92c6d53173a3dde62f6b1f10e9bc3d63ad18a1fbfc0593cf938cd84c	81.90	74.44	91.02	0.00	0.00	0.00	233	80	23	0	2	3
20111111_www.express.gr_9477f83c4114b83ec491f8dd605341de29bb64cb0e5b56efa78e03e8	87.92	82.33	94.32	0.00	0.00	0.00	382	82	23	0	0	5
20111229_www.express.gr_e89708756b62de16c045024abce18962f4887cceb384ba4d436dae93	88.72	83.57	94.56	0.00	0.00	0.00	417	82	24	0	0	8
20111103_www.express.gr_00432316609d53b9b165a50c0f43ba303c9d4babab967870dac4c878	87.22	82.59	92.40	0.00	0.00	0.00	389	82	32	0	0	9
20120105_www.iatronet.gr_6682b2563f1e08d6fc34d95f38dfe00e0168e0d2dfa2b37c33c8f0da	56.96	47.87	70.31	0.00	0.00	0.00	45	49	19	0	1	4
20120106_www.madata.gr_4a84a307028016904aae04b4c8eea2f151bc26c63e1e71df15a7a8a9	66.67	60.83	73.74	0.00	0.00	0.00	73	47	26	0	3	5
20120106_www1.rizospastis.gr_47e68d4610bab629936a8ee14bfc94672c7600f69963505a6348049a	86.19	81.53	91.41	0.00	0.00	0.00	415	94	39	0	5	8
20111229_www.express.gr_b611ea42be0555cfff74b352778168e2970dfefc4b9e88492e7bb17f	90.09	85.91	94.70	0.00	0.00	0.00	500	82	28	0	0	10
20111206_www.express.gr_fe5aaffb179cb79d777721a048b5fe804bb1bf6c8201e3611fa83eb7	81.18	77.46	85.27	0.00	0.00	0.00	440	128	76	0	17	21
20111121_www.express.gr_f9655722c07bbf29cfdfdc1beca6c36af03ae03d33da430619e3b424	89.74	84.95	95.10	0.00	0.00	0.00	446	79	23	0	0	8
20120105_www.iatronet.gr_3c658790e4145694b954a2018111cf5dab6c85e8da48b0d9a9957e9f	38.36	38.89	37.84	0.00	0.00	0.00	28	44	46	0	1	6
20120105_www.iatronet.gr_b14375ab46160ef5bfa6ad36b032440f1a35cab51049b090d00c1251	49.23	42.11	59.26	0.00	0.00	0.00	32	44	22	0	1	3
20111221_www.express.gr_069b684b39c02aaecedd887d39bbcabf1b78e4e33f2cb0fc602a7970	80.68	73.70	89.12	0.00	0.00	0.00	213	76	26	0	0	7
20120106_news.in.gr_b383053cb8a5cfaed77a3c484a291f9b048e9b6ad6fb0356eb5c42bc	60.35	48.23	80.59	0.00	0.00	0.00	191	205	46	0	1	10
20120106_www.gazzetta.gr_ea4afc824e8faac366c2da2ece24ca990251ccdd555ea51a8e647efb	66.26	59.67	74.48	0.00	0.00	0.00	108	73	37	0	3	8
20120106_www2.rizospastis.gr_540c1430ae93ee9b654f98ab6652d5ba0afe0afef7a919cb6de82216	83.58	76.60	91.97	0.00	0.00	0.00	252	77	22	0	0	2
