file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_www1.rizospastis.gr_e5604ddccf9bb60dfdbb5dfe1df2cfa18f7030f6f65f8ff52ba466a7	5.58	2.93	59.14	28.57	20.00	50.00	55	1823	38	2	8	2
20120106_www.healthierworld.gr_8f1ebb75121b55f2bf3e3904f7531de2e91e18ebcc2e8cac720e66d9	10.29	5.44	94.18	31.11	19.44	77.78	259	4500	16	7	29	2
20120106_www2.rizospastis.gr_40e174dcabbfed720e29794f4110e6a8657fec6c336fb08a4a48e302	18.20	10.13	89.09	0.00	0.00	0.00	196	1738	24	0	12	4
20120106_www2.rizospastis.gr_6877174498b98fffd102234307b963b4319128796e784e3eb00bfdc8	26.06	15.25	89.46	0.00	0.00	0.00	280	1556	33	0	14	6
20111221_www.express.gr_473b6f39b78009b8a0db81b690d50d060be6df0afb48d985edfe8725	7.47	3.89	91.37	0.00	0.00	0.00	720	17777	68	0	0	22
20120106_www.kathimerini.com.cy_8ded27b855005117ea8cb17e663d58176100e779765a4edc88639a85	5.01	2.58	84.73	0.00	0.00	0.00	111	4189	20	0	5	5
20120106_www2.rizospastis.gr_7e8a0d053145e23ee184f445fcbe04cc4f3ca0381c3a43480af6b3f9	17.97	10.00	88.42	0.00	0.00	0.00	168	1512	22	0	12	4
20120105_www.iatronet.gr_a7fac937931bd32d79c8a3bfc62a8c40fa80040d39a0a4eb4217b899	3.83	1.96	80.00	50.00	100.00	33.33	40	1997	10	1	0	2
20111209_www.express.gr_9cacbe500f05dd8a84d8ceb89f45b220ba877c4bd9d37b07e1917200	3.13	1.59	93.18	0.00	0.00	0.00	287	17734	21	0	0	8
20120106_ygeia.tanea.gr_98b58c7da7ca2ec61067a99a266939be511fb5a5c4fe3863680042c0	25.85	15.18	86.90	0.00	0.00	0.00	292	1631	44	0	0	12
20111209_www.express.gr_f212a6708594ea38e73b3fe1314db81c8589616b9328807d08c6d7e2	4.75	2.44	93.26	56.00	77.78	43.75	443	17721	32	7	2	9
20120106_www.ethnos.gr_b15e984c9d3ce172467f41784f3c1eb2d2d7b6605d9030ec1731d067	14.11	7.62	94.59	86.96	90.91	83.33	315	3817	18	10	1	2
20120106_www1.rizospastis.gr_25e75c59e84818b25bc3ac4dfadb217ccadb83f07c4c5e1736d90c6c	41.29	26.73	90.71	0.00	0.00	0.00	537	1472	55	0	15	9
20111117_www.express.gr_d2562f3c6adb36b590741e0ab5f74e301958cba3810017779b579008	3.29	1.67	92.90	0.00	0.00	0.00	301	17671	23	0	0	7
20120106_www.tovima.gr_6d307fa8a293d2d3777242a012dd9c907afbe09ab654f0e6fe2b7e73	0.70	0.35	65.91	50.00	100.00	33.33	29	8227	15	1	0	2
20120106_www1.rizospastis.gr_dafd09614c48faabda09182993d6a6abaa82d1e9f3d718c92153a4cc	47.12	32.43	86.15	0.00	0.00	0.00	740	1542	119	0	40	27
20111207_www.express.gr_0e39c680ecd8e7816cbc3230718634f0f44e1a74c8b2fa376911cb11	6.65	3.45	94.75	0.00	0.00	0.00	632	17701	35	0	0	14
20120106_www.ekathimerini.gr_66c892f03f51842a17d8f50b3b8d78773079414488f4cc26419290d5	15.74	8.58	95.89	85.71	85.71	85.71	327	3486	14	6	1	1
20120106_www2.rizospastis.gr_ab25098eb16959b61f71e7c2f1b79cad7d068f0cbb7db91c4774ae51	16.01	8.89	80.77	0.00	0.00	0.00	147	1507	35	0	13	5
20120106_news.in.gr_b383053cb8a5cfaed77a3c484a291f9b048e9b6ad6fb0356eb5c42bc	6.41	3.34	80.59	0.00	0.00	0.00	191	5533	46	0	3	10
20111109_www.express.gr_060b6fabbaed834d9aab87a2e99f17ff7fd02bcd00ec63d6932533b7	5.84	3.02	93.22	0.00	0.00	0.00	550	17682	40	0	0	15
20120106_www1.rizospastis.gr_626b66a3c33a4d73985317f4b6d4aba9ff0672358adca186c83815ad	29.36	17.53	90.33	0.00	0.00	0.00	411	1934	44	0	16	8
20120105_health.in.gr_d0530b7dc9d3e8806ed8ea3e4a42598a6bb41a4926ac876875d9ef3b	12.03	6.43	93.90	0.00	0.00	0.00	354	5154	23	0	5	8
20120105_www.iatronet.gr_337af06773b53fbd71a24f9afab26564ba117c2f81d2b526f9d08121	4.46	2.29	82.46	50.00	100.00	33.33	47	2005	10	1	0	2
20120106_www2.rizospastis.gr_cb4de93f7f3e81ea49fc237ed8b6e7f16854c7193f267fa2794e601e	40.16	26.01	88.09	0.00	0.00	0.00	651	1852	88	0	26	18
20111121_www.iatronet.gr_5eeec604a37e3ad124a6a86455086bc1b3f8aaebe2a1b3e4e20f03c2	17.31	9.59	88.64	66.67	80.00	57.14	242	2281	31	4	1	3
20111222_www.express.gr_4d10b42a2ff71ce8ae177ae35a1b3a9696e59cba580a3eef8910038e	2.21	1.12	90.13	0.00	0.00	0.00	201	17734	22	0	0	6
20120106_www.iatronet.gr_7b13aab24b934713b4482ff88814ae5abc0c5d616377b401392a5b08	40.25	25.38	97.27	66.67	53.06	89.66	926	2723	26	26	23	3
20120106_www1.rizospastis.gr_021a03d9892b5122d55f70ae6d4cdad2674283c2ec16b6f7aae4e54c	14.02	7.63	85.88	0.00	0.00	0.00	152	1839	25	0	10	3
20111107_www.express.gr_231d2664a4db5da65d0642392c1ff687d86544c4b9050f9111e91e63	4.06	2.08	92.82	0.00	0.00	0.00	375	17679	29	0	0	9
20120106_www2.rizospastis.gr_e9512e8ed6f6bd10b993373bec9cc17d175df950b960b0046e35da3f	20.96	11.92	86.67	0.00	0.00	0.00	208	1537	32	0	13	5
20120105_www.iatronet.gr_98e29d2767115b1eec228b6b1d5324684f1e377a61ff2992511a092c	8.33	4.38	83.64	40.00	33.33	50.00	92	2007	18	2	4	2
20120106_www1.rizospastis.gr_47e68d4610bab629936a8ee14bfc94672c7600f69963505a6348049a	29.98	17.91	91.85	0.00	0.00	0.00	417	1911	37	0	15	8
20120106_www.gazzetta.gr_08c549a0919d357dd41899a171b9bd889cc8a0b0fff492502324918c	3.55	1.81	83.93	19.05	15.38	25.00	141	7642	27	2	11	6
20120106_www2.rizospastis.gr_83834f9b5d5acb15f6928e6ca81b31800fe1022147a409c44d54486f	22.96	13.17	89.47	0.00	0.00	0.00	238	1569	28	0	12	4
20120106_www2.rizospastis.gr_59047665d06bfe2a79a6cb23a841225acd543f670882bf5c5b8b9d61	19.92	11.21	89.24	0.00	0.00	0.00	224	1774	27	0	14	5
20120106_www2.rizospastis.gr_2e4ebcd101dfe61b3fd5e7d24b5eee22eb38a8d6a4270f35a6f6ecd1	33.83	20.66	93.32	0.00	0.00	0.00	405	1555	29	0	14	6
20120106_www2.rizospastis.gr_f5d9e8187b20c39407b443235f3819b54ae6a1e36cab96ab1d948752	13.27	7.22	82.14	0.00	0.00	0.00	115	1478	25	0	12	4
20120106_www2.rizospastis.gr_153049d6282cedbdce143ef6cc1ab7ec8e554ca00af0955afcfd58a3	59.52	43.43	94.56	0.00	0.00	0.00	1269	1653	73	0	25	19
20111205_www.express.gr_7de48933dd3497ea6eb8d2bc245d33b800d6c722854384c53d517474	3.70	1.89	93.41	0.00	0.00	0.00	340	17674	24	0	0	9
20111103_www.express.gr_00432316609d53b9b165a50c0f43ba303c9d4babab967870dac4c878	4.26	2.18	93.59	0.00	0.00	0.00	394	17692	27	0	0	9
20111101_www.express.gr_6648058818bdb924afb68d540f362451eec0e42a8d47455b17b6ca3e	2.98	1.52	93.15	0.00	0.00	0.00	272	17664	20	0	0	6
20111116_www.express.gr_4aeefed514143ae7a94e00147e1b959c35ab893fe801b4d480ece28b	3.74	1.91	93.99	0.00	0.00	0.00	344	17690	22	0	0	7
20120106_www2.rizospastis.gr_01be2c662a68a89e2b6447eabf0f47bb97acb824ee458da03f03eb19	32.90	20.10	90.46	0.00	0.00	0.00	351	1395	37	0	15	7
20120105_www.iatronet.gr_3ae12d87cee7ca736bd9e95dfcf7b297cd86198eeff9c1c23d5a06d9	4.17	2.14	81.48	50.00	100.00	33.33	44	2013	10	1	0	2
20120106_www.tanea.gr_3636bb961fc41b8cea72f7318753d851c18e45d9733070b62bde3763	6.89	3.59	85.93	22.22	16.67	33.33	116	3117	19	1	5	2
20120106_www2.rizospastis.gr_8e1358b4af8ab46e79216e8c3e5c757a4e602d1a9fd24cadbc05a47e	17.20	9.57	84.86	0.00	0.00	0.00	157	1484	28	0	13	5
20111208_www.express.gr_7f8b8764037bad1ff59f3af30fa310cb1e02ad353f65d35bf4dff14f	1.21	0.61	87.10	0.00	0.00	0.00	108	17674	16	0	0	5
20111228_www.express.gr_91844eaf591aafd47722010a53052af617c7d3b1344e13d0d5f1e422	2.85	1.45	89.66	0.00	0.00	0.00	260	17720	30	0	0	11
20111124_www.express.gr_bbd4749990571767de952fd3133d2ec377dd7db73ee39e2a2f03feee	4.71	2.42	90.87	0.00	0.00	0.00	438	17696	44	0	0	11
20120106_www.tovima.gr_44cda937d91ce60e3c1445ec47ba270634f8fcfe3ba582a7d9e9bf99	16.09	8.81	92.47	75.86	84.62	68.75	479	4957	39	11	2	5
20120106_www1.rizospastis.gr_a66540e5c02b4b77e798998767348ba94e0183e7eb823c14ee211350	83.60	73.84	96.33	0.00	0.00	0.00	6118	2167	233	0	72	73
20111214_www.express.gr_87100ba7f8ccb4d12fdd727a588bb5f475b081b539784920d3e3d202	0.91	0.46	54.30	27.59	80.00	16.67	82	17786	69	4	1	20
20120104_www.tanea.gr_4856692393303ac0750faa08921b46275dbf7b8743a1784b3a02e16c	0.78	0.41	6.61	0.00	0.00	0.00	24	5804	339	0	0	10
20120106_www2.rizospastis.gr_430c69c850ffdc7b9e57f46336bc5f1f7ac199c4e3b2a3e735d9bb6d	15.06	8.25	86.36	0.00	0.00	0.00	133	1479	21	0	12	3
20120106_www.imerisia.gr_12662d25f929afe0be123012a33914b6df6e3f8c0d897c94506e4b3b	13.79	7.44	93.77	62.50	71.43	55.56	482	5996	32	5	2	4
20120106_www2.rizospastis.gr_4c627406ff6c4cfec9c51f5085dd6caa44978ae56797a0fb64af7695	32.80	20.06	89.97	0.00	0.00	0.00	350	1395	39	0	13	6
20120106_www2.rizospastis.gr_a3080aeaea1dd8ee4dd9e8839eaee10dc733e3f6999b3dda4ed6da14	18.65	10.43	87.89	0.00	0.00	0.00	167	1434	23	0	12	4
20111208_www.express.gr_7e6c81d6363b6b098fdb9209cb5e1eaeb8f6652188f39bed5a3fcc8e	4.56	2.33	92.97	0.00	0.00	0.00	423	17694	32	0	0	13
20111117_www.express.gr_3a7503f984e19276fafaee944f124abc40f5019f6d714fe776d3e51c	3.78	1.93	88.58	0.00	0.00	0.00	349	17717	45	0	0	14
20120105_www.iatronet.gr_beb0bb54d8d761e3ec3af448128046930f8fe7603e924044b256e322	3.83	1.96	76.92	66.67	66.67	66.67	40	1999	12	2	1	1
20120106_www2.rizospastis.gr_e5d6357544ca1d9a9d9402a219c058cd3f63a20c1dd410cc52e6d481	38.10	24.16	90.11	0.00	0.00	0.00	474	1488	52	0	15	8
20120105_health.in.gr_84db9e562bf0c4d0615291729f4f4e7ea9f6bf332227db41acf2ea1c	5.43	2.80	90.59	20.00	20.00	20.00	154	5343	16	1	4	4
20120106_www2.rizospastis.gr_65f79f0c8c9c7b88c9798ff946fe94a0aeb143d875f44cbc190102a2	29.64	17.85	87.34	0.00	0.00	0.00	338	1556	49	0	16	9
20120105_health.in.gr_2d5283f445d02655a1938ade9ef89594f9f3703bcccbcdab7e34ebef	13.10	7.06	90.68	0.00	0.00	0.00	399	5253	41	0	5	11
20120105_health.in.gr_ce02e86026b514251d6e6f8541c9650917fc21da910b24778e3c6c83	12.09	6.48	91.12	0.00	0.00	0.00	359	5185	35	0	5	10
20120106_www2.rizospastis.gr_f0622e0b95e1080529f45dac2940e1015b6d2ab446b56226a74f7be7	30.15	18.10	90.00	0.00	0.00	0.00	342	1547	38	0	14	7
20111220_www.express.gr_07fae9dc16db9e3fa4b72504291c46a4ab71234ff69751ad7f34badb	1.79	0.91	90.00	0.00	0.00	0.00	162	17712	18	0	0	6
20120106_www.sigmalive.com_706667b30210baedb84142980667c475d49778c1d8a085ee6a5c274d	43.05	27.64	97.33	85.71	88.24	83.33	584	1529	16	15	2	3
20120106_www2.rizospastis.gr_a096022539ce8a38357c9ffd0d98f001a4a68a9fa0ecfcd6dc127cc2	38.35	24.05	94.62	0.00	0.00	0.00	475	1500	27	0	13	5
20120106_www.ethnos.gr_a42db6b3ddeedd18a628ff1a3885527ca306bc24806702e14105a9f8	11.68	6.22	95.40	72.73	66.67	80.00	415	6256	20	8	4	2
20120106_www2.rizospastis.gr_207a2c2e5a14bcb14e360f2913c0761321c2fbe1c07aa6807136fa87	30.67	18.78	83.46	0.00	0.00	0.00	439	1898	87	0	36	26
20111114_www.express.gr_740104ca9f4f641cbe1fc581888fa6fc3152eccfe050e526c021bb92	5.33	2.74	94.51	0.00	0.00	0.00	499	17708	29	0	0	12
20111115_www.express.gr_60c020d5a20cd32bc666c3802c29f4bf9f1ab818cbeca961cbfc3df3	4.66	2.39	95.58	0.00	0.00	0.00	432	17661	20	0	0	8
20111108_www.express.gr_8d87eac6228b913fedfc02679a661fc6e5549935017c9961eb77e303	3.67	1.87	94.13	0.00	0.00	0.00	337	17650	21	0	0	6
20111121_www.iatronet.gr_ac6cc5580cf7b6c946fcd9fc07097f52de72399d63ad4aaef285b4fb	28.98	17.01	97.65	82.35	87.50	77.78	457	2229	11	7	1	2
20120106_www2.rizospastis.gr_17b900db841facbbd3f68ba2a4e12c703b87be026a04d5327fbe8db3	14.39	7.88	82.45	0.00	0.00	0.00	155	1812	33	0	15	7
20120105_www.tovima.gr_ad1ed3d7794d0ea47e0fa6cabd0d9b0550b14d5fcd1d46c3cd447730	12.94	7.02	82.58	0.00	0.00	0.00	403	5337	85	0	1	21
20111121_www.iatronet.gr_a359fea8cec89bca54e31c033e9688d9c666729ac3983054a7c5957a	9.87	5.23	86.11	44.44	66.67	33.33	124	2245	20	2	1	4
20120106_www2.rizospastis.gr_4d37e32200422d807f569df7e6992257f777abf5d2f456f620f567a0	35.06	21.89	88.05	0.00	0.00	0.00	457	1631	62	0	15	8
20111109_www.express.gr_2376175721162e688c97059cfb03f2837079f90a08aa9f6367da76cf	3.66	1.87	93.59	0.00	0.00	0.00	336	17668	23	0	0	7
20111124_www.express.gr_b3b0b46160797ac992227af3a7b80c59f959cc8d72d94a439cc59e4d	3.27	1.66	93.73	0.00	0.00	0.00	299	17681	20	0	0	7
20111211_www.express.gr_0d2742fbb769047d9c957a0f2cad86f8091cd95db2b7dd02aea402e0	3.64	1.86	94.10	0.00	0.00	0.00	335	17714	21	0	0	6
20120104_www.ethnos.gr_41c1158cb5999496f2b3c118f71758cfa6578f69df655d583c9f04ab	7.98	4.16	96.74	84.21	80.00	88.89	267	6150	9	8	2	1
20120106_www1.rizospastis.gr_e53ffb7a7f150345dfe882e7ef338f8e1063da6319be5301ce2eb2f9	30.69	18.62	87.35	0.00	0.00	0.00	442	1932	64	0	16	9
20120105_www.iatronet.gr_6682b2563f1e08d6fc34d95f38dfe00e0168e0d2dfa2b37c33c8f0da	4.70	2.42	78.12	40.00	100.00	25.00	50	2012	14	1	0	3
20120106_www2.rizospastis.gr_540c1430ae93ee9b654f98ab6652d5ba0afe0afef7a919cb6de82216	21.84	12.38	92.70	0.00	0.00	0.00	254	1798	20	0	10	2
20120106_www1.rizospastis.gr_ceb3b16b1edb4e9c17c96cecb18c8b7485a80f353fa986a9dddd2259	29.10	17.35	90.03	0.00	0.00	0.00	325	1548	36	0	14	7
20111220_www.express.gr_b653280ceb3725e0bf879e115a50c2f08b70fc2359a66f1489b29568	2.50	1.27	91.57	0.00	0.00	0.00	228	17729	21	0	0	5
20111222_www.express.gr_cbb1bc7cc4b02645bf465743537fcdc1ad8251d3f4890f0e865f9e4d	2.35	1.19	90.68	0.00	0.00	0.00	214	17740	22	0	0	6
20111116_www.express.gr_1db2023edf82f75860f86aaae5f4f7cd09cda3ce998e53aab61cef0b	6.59	3.41	94.14	0.00	0.00	0.00	626	17708	39	0	0	12
20120106_www.ethnos.gr_44aae21960a8c7b7fffe2b0ee08830c11e2dfff034195fbfbc256ee4	14.17	7.66	93.93	78.79	86.67	72.22	511	6159	33	13	2	5
20111209_www.express.gr_c40eb4117befbf5f952315762b40ac3e5444dc7f735a0bc42ffd15e9	4.31	2.21	92.81	0.00	0.00	0.00	400	17739	31	0	0	12
20111110_www.express.gr_524763985528fc595aa2eb584bd3a46f398b40073458ef6c521430bf	6.58	3.41	93.85	0.00	0.00	0.00	626	17729	41	0	0	15
20111118_www.express.gr_f226bbc41a07c1a1f6e320e7fe083986f5535a367c8d18b006d92de8	5.50	2.84	87.50	0.00	0.00	0.00	518	17735	74	0	0	17
20111213_www.express.gr_d1e42fbafda74cc6b09d1d127706e6012b4a9f829bb74bcc4aaf2e5a	7.71	4.01	96.74	82.93	85.00	80.95	741	17721	25	17	3	4
20120106_www2.rizospastis.gr_2bc56259d925e38b2f096ed4233e8951545100cf50ea2b55de1da2b7	34.87	21.69	88.80	0.00	0.00	0.00	531	1917	67	0	15	10
20120106_www1.rizospastis.gr_2aa94aaa431ddc8312632d751db90abdac8eeb09a2a7a4744471a3aa	37.48	23.36	94.86	0.00	0.00	0.00	554	1818	30	0	12	4
20120106_www1.rizospastis.gr_c3012ca8ca2a0968b8e9e79641f4699f8044d3a08a73dcbdfc81bf91	33.67	20.69	90.34	0.00	0.00	0.00	505	1936	54	0	16	9
20111124_www.express.gr_b265df49bdcd900f8f251ea5c3fefe09438ea7270187d1228ce54a87	2.11	1.07	93.17	54.55	60.00	50.00	191	17678	14	3	2	3
20111128_www.express.gr_5ea35f8d3f8677bfe844c9e4048385563cb9ad1bc53664318a3a6743	5.36	2.76	95.26	0.00	0.00	0.00	502	17709	25	0	0	9
20111216_www.express.gr_b3e6051f0dd31380ead5dabc3379f11543208e81c92d880417870d5b	10.94	5.81	94.08	82.35	93.33	73.68	1097	17799	69	14	1	5
20120106_www2.rizospastis.gr_b2138c0b117a24a9b0c5c862bd74433afa9e267d5007d241ea613877	30.30	18.15	91.67	0.00	0.00	0.00	341	1538	31	0	13	5
20120106_www1.rizospastis.gr_ec43fb4eabb6d54951b63442e151e806c0aaf08fd774013566688b59	37.17	23.45	89.58	0.00	0.00	0.00	473	1544	55	0	15	9
20120105_www.tovima.gr_e86e96f302600f04a179aed847390294542f51d1503da4b522c54ba8	15.88	8.69	91.56	0.00	0.00	0.00	434	4559	40	0	1	10
20120106_www.rizospastis.gr_19eb948b0ebf60960660fdec71812591b074d933dd9428469fa12602	20.21	11.65	76.18	0.00	0.00	0.00	243	1843	76	0	13	5
20120106_www1.rizospastis.gr_3e2bbbd8d5cb24dbfc5c6fc857b1d03875a6c8d8b3c64991971a6a31	21.05	11.93	89.29	0.00	0.00	0.00	200	1476	24	0	13	4
20111111_www.express.gr_256f9080fd01b4846351b84bb4129eff8bcca307d9deddbf786948bd	3.11	1.58	93.11	0.00	0.00	0.00	284	17678	21	0	0	6
20120106_www.ethnos.gr_87553605a11fbc907733c47c9b500c6e1c565ed42128396890bf97d2	11.48	6.12	92.52	72.73	66.67	80.00	408	6261	33	8	4	2
20111110_www.express.gr_6731493104b964ea9ee16b34b11871b08ddca1452726df3e47a44c93	4.32	2.21	93.68	0.00	0.00	0.00	400	17687	27	0	0	8
20120106_www2.rizospastis.gr_1393daa49ac0bd1888f5ad8b1f4b0026ba2088affae82ba7ba875d33	35.61	21.95	94.25	0.00	0.00	0.00	508	1806	31	0	13	5
20111216_www.express.gr_64ac71e0d5681563f3e75768aee0872c9de9ccdb8d10e14c5ba86360	8.18	4.27	96.06	73.68	61.76	91.30	805	18029	33	21	13	2
20120106_news247.gr_9642177fd2e47bb2f105ff5d29a24bed2818abacac9ae5a27f744f07	24.15	13.85	94.09	80.65	73.53	89.29	717	4459	45	25	9	3
20120106_www.tovima.gr_bd177f1cd6a7e8f04fdf3fbf94a41e2a5491c917e1fdaf9394c8b278	12.70	6.84	89.44	68.42	68.42	68.42	627	8543	74	13	6	6
20111215_www.express.gr_c320a7f3e07dca9df780b5037300e0ff5707dd591963fc6c1e06583f	5.14	2.64	94.51	44.44	42.86	46.15	482	17770	28	6	8	7
20111124_www.express.gr_41edb297aa4c3872c400d4cafdd44d524fc56f1c7c28eaf2c3ae6256	2.84	1.44	91.20	0.00	0.00	0.00	259	17685	25	0	0	8
20111208_www.express.gr_bb19adba9b0ca9d1ea79cf6871ca675a14d79c48f0e88d287717399f	4.51	2.31	94.78	0.00	0.00	0.00	418	17685	23	0	0	7
