file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111128_www.ukrinform.ua_60654a90458430dc5ecb5eb331c54e1b359f9f36c3aec5d5e322553c	93.25	95.53	91.09	0.00	0.00	0.00	235	11	23	0	0	5
20120117_www.interfax-russia.ru_670981487d96852f39d08106a592133b64334e66abd0d562343ff313	87.82	94.44	82.07	0.00	0.00	0.00	119	7	26	0	0	7
20120117_www.likar.info_a6a8acfd786f7f623fccc595395d1fddb203c450d15ae2b56e989c7d	90.53	92.44	88.71	0.00	0.00	0.00	110	9	14	0	0	4
20111128_cxid.info_8457bff189418435d7f0412b105092467e24d4bc22c56c5f787cd65d	88.59	94.29	83.54	0.00	0.00	0.00	132	8	26	0	0	5
20111128_www.regnum.ru_4193600271bbf74b999e2448e397b3193cb90e0ca5404121d305a0d0	33.05	40.62	27.86	0.00	0.00	0.00	39	57	101	0	0	3
20120117_www.newsland.ru_9d8872900e435c2a95ec7866931810a6119460049a3a04b93c652d75	46.13	31.08	89.38	0.00	0.00	0.00	387	858	46	0	0	20
20120117_www.bel.ru_ee4c7876ee4f411e379e682ce60a5b669f7495edb7490a6f0c544e01	91.96	93.64	90.35	0.00	0.00	0.00	206	14	22	0	0	7
20120106_www.ria.ru_4cab1c82f7b6a455f9da3f7ce098677d4359a3ef9f462ea46524fb7b	33.81	20.96	87.26	0.00	0.00	0.00	274	1033	40	0	0	9
20120117_komi.kp.ru_421b4ef726437ef475bbd3ab6848f1ffedd2499ade10dd1a4a14573a	19.01	22.77	16.31	0.00	0.00	0.00	23	78	118	0	0	6
20120106_www.vz.ru_0ed565e7b29814b0a7aa0e0cbb19f161ac17d063f7543dcb96939db3	78.75	95.86	66.83	0.00	0.00	0.00	139	6	69	0	0	6
20111209_www.ameno.ru_094fe89eb4e510c238ac128f8bdd6efcf4727fa49453270a76370628	86.65	87.85	85.48	0.00	0.00	0.00	159	22	27	0	0	5
