file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120117_www2.canada.com_768405a9cf2dadc2769a56edb9fc57549c7d628cb373c38b75f12919	89.92	90.30	89.54	0.00	0.00	0.00	214	23	25	0	0	9
20120112_www.telegraph.co.uk_773824591d924ebde22bf3e709e355466c64015956ebded4595ca892	75.27	97.61	61.26	0.00	0.00	0.00	449	11	284	0	0	28
20111215_www.dailymail.co.uk_7c9b923c2051007465a44b4b1ab66f37fe7f273adbf47ea20c5efb95	87.39	88.96	85.87	0.00	0.00	0.00	395	49	65	0	0	18
20111215_www.bbc.co.uk_03e7bd4c10f54b7af926369ff843d86668ea229d4dd7026bbea5fc4e	89.89	93.26	86.75	0.00	0.00	0.00	360	26	55	0	0	19
20120117_www.langleyadvance.com_c094f71e549e47744144566197f0abf73ca1eb707ff060e3a7c068da	92.51	93.08	91.95	0.00	0.00	0.00	605	45	53	0	0	23
20111215_www.squidcard.com_714e53ab0bff1684b6fbd242c45b85b57564ef44e5d5b1f25609b3ea	92.22	94.77	89.80	0.00	0.00	0.00	308	17	35	0	0	13
20120117_www.dailymail.co.uk_905874e9183dbcee4b84cb6c3f533cee6b0e814d39a50100fa3e9ca0	75.52	96.03	62.23	0.00	0.00	0.00	435	18	264	0	0	27
20120117_www.cbc.ca_1c7a295ecb833dbabc9f3cb6df64331739f50f5e467c61da22a89d96	66.83	52.70	91.30	0.00	0.00	0.00	420	377	40	0	0	15
20120112_www.medicalnewstoday.com_4c0a5615e5b184879734f654b435da5a4b081e8a98c663ac18b51e70	91.22	89.79	92.69	0.00	0.00	0.00	431	49	34	0	0	12
20111215_news.stv.tv_3868f9a920e6afeaee5a4ad05a77fb2386c5b3738b549471e37acf50	92.29	94.05	90.60	0.00	0.00	0.00	395	25	41	0	0	17
20120117_www.ctv.ca_d2892bc031e361b72819e7d96a4daadcb17d0afb60e6bd19733dff65	93.05	95.05	91.14	0.00	0.00	0.00	422	22	41	0	0	15
20111215_www.bbc.co.uk_3a66abad09329b54c3dc699d80ce85384beb21ecf3d480f7bd1dd8f3	90.15	94.06	86.56	0.00	0.00	0.00	554	35	86	0	0	26
20120117_www.stuff.co.nz_cc415cc1a7f98456f362ad5d9d0f5768c4bfece11189bd576907fbb9	94.43	96.92	92.07	0.00	0.00	0.00	755	24	65	0	0	25
20120112_abcnews.go.com_7b2ea90b30176ca2e098e6e3a331dc3bcd6beb0216747a49b2fd9f07	86.91	81.43	93.17	0.00	0.00	0.00	614	140	45	0	0	19
20120112_boingboing.net_2156ac82499859c52b946dd08fd4049125d5db03b78a252bd99a827e	95.47	97.32	93.70	0.00	0.00	0.00	580	16	39	0	0	16
20120112_cmvlive.com_b02be15c980c375ec956cf6f1c9f265ea7807b112a901fdef80b25a8	91.99	91.17	92.82	0.00	0.00	0.00	970	94	75	0	0	33
20120112_www.cbc.ca_3d0724e574ef5beec2407286148b10363daffed804199cf0cbe28b06	90.94	93.89	88.17	0.00	0.00	0.00	246	16	33	0	0	10
20120117_www.vocm.com_1f56795a46048751504db2ae132b6e49c057205e76a3a5f61f81ab85	88.00	94.62	82.24	0.00	0.00	0.00	88	5	19	0	0	3
